2.197	-0.781526654
2.217	-0.689554634
2.237	-0.591654487
2.257	-0.488218723
2.277	-0.368887545
2.297	-0.260747249
2.317	-0.181005535
2.337	-0.144916556
2.357	-0.139106267
2.377	-0.132128128
2.397	-0.120643377
2.417	-0.122071631
2.437	-0.129772984
2.457	-0.152312608
2.477	-0.210719359
2.497	-0.264608922
2.517	-0.29472663
2.537	-0.342874101
2.557	-0.331010263
2.577	-0.313661706
2.597	-0.287824183
2.617	-0.236724738
2.637	-0.214907381
2.657	-0.209809401
2.677	-0.177849893
2.697	-0.170427134
2.717	-0.186923989
2.737	-0.182288984
2.757	-0.189568732
2.777	-0.20683759
2.797	-0.211469532
2.817	-0.241081766
2.837	-0.246101999
2.857	-0.232587687
2.877	-0.235058213
2.897	-0.24526415
2.917	-0.228272794
2.937	-0.224126173
2.957	-0.224195832
2.977	-0.222812241
2.997	-0.214299985
3.017	-0.218347729
3.037	-0.21224318
3.057	-0.203103723
3.077	-0.20090061
3.097	-0.207527022
3.117	-0.22961727
3.137	-0.224207484
3.157	-0.235403231
3.177	-0.215342141
3.197	-0.220162161
3.217	-0.205511055
3.237	-0.224671878
3.257	-0.213079251
3.277	-0.216047933
3.297	-0.208209659
3.317	-0.2241394
3.337	-0.213299991
3.357	-0.216637554
3.377	-0.204578023
3.397	-0.213721264
3.417	-0.220324941
3.437	-0.210087344
3.457	-0.206541068
3.477	-0.218825253
3.497	-0.221253499
3.517	-0.216830658
3.537	-0.221456141
3.557	-0.212638191
3.577	-0.207702964
3.597	-0.214328636
3.617	-0.210644889
3.637	-0.209537795
3.657	-0.200020586
3.677	-0.213578948
3.697	-0.219232464
3.717	-0.210647971
3.737	-0.200994344
3.757	-0.211236412
3.777	-0.218188679
3.797	-0.205477389
3.817	-0.201023871
3.837	-0.217452913
3.857	-0.205357824
3.877	-0.213492697
3.897	-0.217966477
3.917	-0.204055945
3.937	-0.191509178
3.957	-0.219401167
3.977	-0.203069475
3.997	-0.206318679
4.017	-0.212709524
4.037	-0.221661254
4.057	-0.205696187
4.077	-0.198271101
4.097	-0.211326149
4.117	-0.205105629
4.137	-0.206527131
4.157	-0.188033234
4.177	-0.213781541
4.197	-0.198870853
4.217	-0.201825698
4.237	-0.19322965
4.257	-0.19141794
4.277	-0.202631738
4.297	-0.199533057
4.317	-0.216521449
4.337	-0.214299553
4.357	-0.202692632
4.377	-0.213207154
4.397	-0.20403384
4.417	-0.183204561
4.437	-0.204082717
4.457	-0.196958795
4.477	-0.190452752
4.497	-0.180942194
4.517	-0.215773661
4.537	-0.201918576
4.557	-0.201563807
4.577	-0.210364323
4.597	-0.197865819
4.617	-0.189796478
4.637	-0.210302486
4.657	-0.19301305
4.677	-0.202070803
4.697	-0.204751568
4.717	-0.191814354
4.737	-0.181044555
4.757	-0.199683087
4.777	-0.200825048
4.797	-0.19308597
4.817	-0.206133463
4.837	-0.188655638
4.857	-0.200093482
4.877	-0.201433467
4.897	-0.201875884
4.917	-0.196365441
4.937	-0.196181408
4.957	-0.190170592
4.977	-0.1910266
4.997	-0.187212445
5.017	-0.18236133
5.037	-0.197312072
5.057	-0.176299324
5.077	-0.197464743
5.097	-0.192190734
5.117	-0.199011528
5.137	-0.193915914
5.157	-0.193990105
5.177	-0.198341992
5.197	-0.200108822
5.217	-0.176708546
5.237	-0.191797005
5.257	-0.185370085
5.277	-0.183757067
5.297	-0.177073813
5.317	-0.19540608
5.337	-0.203080842
5.357	-0.180302923
5.377	-0.181973701
5.397	-0.194070602
5.417	-0.191548092
5.437	-0.186453339
5.457	-0.192639618
5.477	-0.188887374
5.497	-0.190947454
5.517	-0.184954986
5.537	-0.189569539
5.557	-0.176744751
5.577	-0.18949155
5.597	-0.187766461
5.617	-0.19899559
5.637	-0.19113461
5.657	-0.200858353
5.677	-0.172075386
5.697	-0.167539197
5.717	-0.191445251
5.737	-0.188767927
5.757	-0.177258992
5.777	-0.183816168
5.797	-0.179897352
5.817	-0.183181471
5.837	-0.171716915
5.857	-0.178445284
5.877	-0.180874842
5.897	-0.195819757
5.917	-0.18686284
5.937	-0.183384435
5.957	-0.167278257
5.977	-0.167693404
5.997	-0.19420068
6.017	-0.181580817
6.037	-0.172397463
6.057	-0.185329619
6.077	-0.17524557
6.097	-0.185774253
6.117	-0.175966508
6.137	-0.17679315
6.157	-0.1721816
6.177	-0.171082187
6.197	-0.187640369
6.217	-0.183880574
6.237	-0.163617156
6.257	-0.17864363
6.277	-0.18156289
6.297	-0.167900758
6.317	-0.172965108
6.337	-0.180613924
6.357	-0.185795762
6.377	-0.163734301
6.397	-0.170032241
6.417	-0.184692858
6.437	-0.170710098
6.457	-0.184241857
6.477	-0.165126749
6.497	-0.172553674
6.517	-0.179749303
6.537	-0.169617937
6.557	-0.175218571
6.577	-0.182660606
6.597	-0.168094079
6.617	-0.162380153
6.637	-0.181709286
6.657	-0.174044909
6.677	-0.175575216
6.697	-0.159364681
6.717	-0.166496856
6.737	-0.16356948
6.757	-0.176008396
6.777	-0.170324796
6.797	-0.181643436
6.817	-0.184526425
6.837	-0.18037084
6.857	-0.16521248
6.877	-0.166974175
6.897	-0.164197349
6.917	-0.153065473
6.937	-0.15921249
6.957	-0.173492106
6.977	-0.158486633
6.997	-0.187966766
7.017	-0.165891825
7.037	-0.170043429
7.057	-0.159212742
7.077	-0.1728513
7.097	-0.155166122
7.117	-0.169862603
7.137	-0.163927249
7.157	-0.166232805
7.177	-0.154328372
7.197	-0.164983803
7.217	-0.166331461
7.237	-0.163365871
7.257	-0.165986575
7.277	-0.170703411
7.297	-0.156544168
7.317	-0.149255818
7.337	-0.176544198
7.357	-0.161170465
7.377	-0.148271521
7.397	-0.159232108
7.417	-0.168598729
7.437	-0.187453304
7.457	-0.153288606
7.477	-0.166052587
7.497	-0.150945168
7.517	-0.159657147
7.537	-0.14944547
7.557	-0.167758263
7.577	-0.153522914
7.597	-0.168229143
7.617	-0.169786703
7.637	-0.162950162
7.657	-0.164265089
7.677	-0.143446347
7.697	-0.140321051
7.717	-0.163565642
7.737	-0.153682873
7.757	-0.16050166
7.777	-0.164722023
7.797	-0.154645073
7.817	-0.154358732
7.837	-0.164329617
7.857	-0.155528295
7.877	-0.156355824
7.897	-0.151863537
