2.205	-0.674159409
2.225	-0.605148826
2.245	-0.44454959
2.265	-0.284828272
2.285	-0.126724505
2.305	0.017414295
2.325	0.091093056
2.345	0.147791531
2.365	0.182330118
2.385	0.144820437
2.405	0.151099128
2.425	0.134426105
2.445	0.113841029
2.465	0.055450907
2.485	-0.061729021
2.505	-0.098651881
2.525	-0.189767915
2.545	-0.189850864
2.565	-0.136795763
2.585	-0.067681243
2.605	0.01262107
2.625	0.02905013
2.645	0.089332275
2.665	0.057056244
2.685	0.086424752
2.705	0.01562362
2.725	0.040531519
2.745	0.033751036
2.765	0.097197307
2.785	-0.043505632
2.805	-0.000126004
2.825	-0.028858521
2.845	-0.026818774
2.865	-0.071720103
2.885	-0.027967972
2.905	-0.016340618
2.925	-0.007127304
2.945	0.018851645
2.965	0.018858819
2.985	0.010254853
3.005	0.01019524
3.025	0.040433127
3.045	0.012488261
3.065	0.01668505
3.085	0.046962259
3.105	-0.001628209
3.125	-0.014759296
3.145	-0.025512523
3.165	-0.048794755
3.185	0.010918341
3.205	0.019156127
3.225	-0.027037074
3.245	0.029238258
3.265	0.015299921
3.285	-0.000515069
3.305	-0.004396397
3.325	-0.044531978
3.345	-0.021716779
3.365	0.017724955
3.385	0.048978926
3.405	0.004939247
3.425	0.010854915
3.445	0.043567341
3.465	-0.007647893
3.485	-0.029452989
3.505	0.013173002
3.525	0.008155432
3.545	-0.000812811
3.565	-0.013893968
3.585	-0.024716679
3.605	0.01856585
3.625	0.034602549
3.645	0.011866573
3.665	0.005416201
3.685	0.015215042
3.705	-0.047782589
3.725	0.013191481
3.745	0.017785735
3.765	0.00562069
3.785	0.012190897
3.805	-0.002299732
3.825	0.001669517
3.845	-0.01091696
3.865	-0.011526919
3.885	0.023994789
3.905	-0.047121562
3.925	0.028976041
3.945	-0.005685956
3.965	0.010668359
3.985	0.017283806
4.005	0.021581512
4.025	-0.006523891
4.045	0.004733982
4.065	0.014014206
4.085	0.007813046
4.105	-0.001951283
4.125	-0.038603866
4.145	0.037050167
4.165	0.017074414
4.185	0.060533894
4.205	-0.020268998
4.225	-0.013839582
4.245	-0.009180155
4.265	0.013247295
4.285	0.024842952
4.305	-0.028151386
4.325	0.001744437
4.345	0.010950986
4.365	0.006445393
4.385	-0.000403585
4.405	-0.014928135
4.425	0.045344862
4.445	0.008863731
4.465	-0.026946805
4.485	-0.021353444
4.505	0.018084496
4.525	0.01369103
4.545	-0.01993754
4.565	0.020780015
4.585	0.073483817
4.605	-0.025328038
4.625	-0.000524212
4.645	-0.04246382
4.665	-0.000820262
4.685	-0.018464846
4.705	0.01572719
4.725	0.011648341
4.745	-0.043687153
4.765	0.037246575
4.785	0.048273232
4.805	0.000759206
4.825	-0.00830859
4.845	-0.010623017
4.865	-0.015653412
4.885	0.001915867
4.905	-0.035587716
4.925	0.031753195
4.945	-0.009221259
4.965	-0.026064652
4.985	0.00884963
5.005	-0.0244585
5.025	0.060698331
5.045	0.026896264
5.065	-0.001316791
5.085	-0.021250136
5.105	-0.000924197
5.125	-0.003026076
5.145	0.044142402
5.165	0.013793758
5.185	-0.022100727
5.205	-0.019956744
5.225	0.042348516
5.245	-0.004067492
5.265	-0.013158169
5.285	0.009642267
5.305	-0.006412966
5.325	0.016230272
5.345	-0.047416069
5.365	0.053133851
5.385	-0.032481702
5.405	0.00914874
5.425	0.011848581
5.445	0.007633817
5.465	0.04619002
5.485	-0.078309914
5.505	0.040777329
5.525	0.003538477
5.545	0.032641413
5.565	0.040404215
5.585	-0.007439416
5.605	-0.029759864
5.625	0.011262329
5.645	-0.022705898
5.665	0.012983685
5.685	0.001917074
5.705	0.022778804
5.725	-0.003229978
5.745	0.028823485
5.765	0.026375699
5.785	-0.01394509
5.805	-0.01126594
5.825	-0.024701831
5.845	0.01297487
5.865	0.008886183
5.885	0.018602678
5.905	0.036285531
5.925	-0.031061342
5.945	-0.013585839
5.965	-0.005981765
5.985	0.004311739
6.005	-0.028974441
6.025	0.004616254
6.045	-0.015226725
6.065	-0.056927998
6.085	0.040656923
6.105	0.032117686
6.125	-0.007924542
6.145	-0.02426611
6.165	0.04324954
6.185	0.051010814
6.205	0.006683553
6.225	0.009317342
6.245	0.004121141
6.265	-0.020885059
6.285	-0.008302557
6.305	-0.059181021
6.325	0.017008402
6.345	0.004542939
6.365	0.002586941
6.385	-0.011730187
6.405	-0.008595105
6.425	0.002527186
6.445	0.033294202
6.465	0.025305298
6.485	0.025112818
6.505	0.006951389
6.525	-0.010924367
6.545	-0.024900131
6.565	-0.014861206
6.585	0.020789608
6.605	-0.017100328
6.625	0.008649038
6.645	0.016851975
6.665	0.005962163
6.685	0.020477338
6.705	-0.032278057
6.725	0.030040027
6.745	-0.008100722
6.765	0.001872789
6.785	-0.003423971
6.805	-0.015623619
6.825	0.013088264
6.845	0.024738456
6.865	0.001038345
6.885	0.019926304
6.905	0.007797291
6.925	-0.01967393
6.945	-0.048157545
6.965	0.004586688
6.985	0.012858008
7.005	1.71E-05
7.025	0.031569393
7.045	-0.0433866
7.065	0.035353033
7.085	0.013868976
7.105	0.007823281
7.125	0.017544255
7.145	-0.03516267
7.165	0.026384152
7.185	-0.054368173
7.205	0.019598892
7.225	0.040269982
7.245	0.00514049
7.265	0.000436427
7.285	0.010073059
7.305	-0.008305594
7.325	-0.013311458
7.345	0.004654583
7.365	0.029276805
7.385	0.029796615
7.405	-0.050878468
7.425	0.007528921
7.445	0.03409586
7.465	0.02024002
7.485	-0.002118861
7.505	0.02160705
7.525	-0.010435284
7.545	0.025840845
7.565	-0.051395197
7.585	-0.00814991
7.605	0.045505594
7.625	0.020137361
7.645	0.022296026
7.665	0.001608224
7.685	-0.001653906
7.705	-0.061259955
7.725	-0.0210749
7.745	-0.003116957
7.765	-0.023622512
7.785	0.031528843
7.805	-0.025798587
7.825	0.019133668
7.845	-0.021866401
7.865	0.061621105
7.885	0.008809553
7.905	0.033824208
7.925	-0.073434449
7.945	-0.004982308
7.965	0.00390594
7.985	-0.017868581
8.005	0.018651411
8.025	0.017444165
8.045	-0.009156547
8.065	0.004727448
8.085	0.01957374
8.105	-0.052923998
8.125	0.025178658
8.145	0.009765699
8.165	-0.011022012
8.185	-0.026158885
8.205	0.050656745
